WigleWifi-1.4,appRelease=2.53,model=D1-Mini-Pro,release=0.0.0,device=NetDash,display=SSD1306,board=ESP8266,brand=Wemos
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
E8:1D:A8:3D:8B:59,DWW-BC,[WEP][ESS],2023-3-5 2:41:21,4,-79,33.887683,-118.029579,22.2,80,WIFI
E8:1D:A8:7D:8B:59,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,4,-78,33.887683,-118.029579,22.2,80,WIFI
00:04:F3:1A:96:80,xbee-0004F31A9680,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,6,-81,33.887683,-118.029579,22.2,80,WIFI
D8:0D:17:C5:5C:0E,TP-LINK_Smart Plug_5C0E,84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,6,-67,33.887683,-118.029579,22.2,80,WIFI
B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,6,-77,33.887683,-118.029579,22.2,80,WIFI
00:30:44:62:91:D7,KIMSBY HOUSE 2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,6,-90,33.887683,-118.029579,22.2,80,WIFI
D8:38:FC:08:5C:88,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,7,-87,33.887683,-118.029579,22.2,80,WIFI
D8:38:FC:88:5C:88,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,7,-88,33.887683,-118.029579,22.2,80,WIFI
D8:38:FC:0A:7E:98,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,7,-85,33.887683,-118.029579,22.2,80,WIFI
D8:38:FC:4A:7E:98,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,7,-81,33.887683,-118.029579,22.2,80,WIFI
D8:38:FC:8A:7E:98,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,7,-80,33.887683,-118.029579,22.2,80,WIFI
D8:38:FC:CA:7E:98,DWW-SFS,[WEP][ESS],2023-3-5 2:41:21,7,-85,33.887683,-118.029579,22.2,80,WIFI
D8:38:FC:0A:7E:99,DWW-BC,[WEP][ESS],2023-3-5 2:41:21,7,-84,33.887683,-118.029579,22.2,80,WIFI
D8:38:FC:4A:7E:99,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,7,-81,33.887683,-118.029579,22.2,80,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,1,-73,33.887683,-118.029579,22.2,80,WIFI
1C:B9:C4:7B:D5:93,Recover.Me-3BD590,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,9,-84,33.887683,-118.029579,22.2,80,WIFI
0E:8D:9B:DF:BA:91,MVP-West Employee,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,11,-87,33.887683,-118.029579,22.2,80,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,11,-82,33.887683,-118.029579,22.2,80,WIFI
D8:38:FC:8A:2A:08,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,11,-90,33.887683,-118.029579,22.2,80,WIFI
D8:38:FC:CA:2A:08,DWW-SFS,[WEP][ESS],2023-3-5 2:41:21,11,-89,33.887683,-118.029579,22.2,80,WIFI
0E:8D:9B:DF:BA:92,MVP-West Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,11,-84,33.887683,-118.029579,22.2,80,WIFI
98:F7:81:E3:7A:D2,Frontier3040,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,11,-89,33.887683,-118.029579,22.2,80,WIFI
E0:CB:BC:91:55:B2,Starbucks WiFi,[ESS],2023-3-5 2:41:21,11,-85,33.887683,-118.029579,22.2,80,WIFI
EA:CB:BC:91:55:B2,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,11,-86,33.887683,-118.029579,22.2,80,WIFI
38:4C:90:90:82:C0,DG1670AC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,11,-87,33.887683,-118.029579,22.2,80,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:41:21,1,-72,33.887683,-118.029579,22.9,80,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,1,-73,33.887683,-118.029579,22.9,80,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,1,-73,33.887683,-118.029579,22.9,80,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:41:21,1,-73,33.887683,-118.029579,22.9,80,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,1,-85,33.887683,-118.029579,22.9,80,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,2,-79,33.887683,-118.029579,22.9,80,WIFI
E8:1D:A8:3D:8B:58,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,4,-77,33.887683,-118.029579,22.9,80,WIFI
E8:1D:A8:7D:8B:58,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,4,-78,33.887683,-118.029579,22.9,80,WIFI
E8:1D:A8:BD:8B:58,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,4,-78,33.887683,-118.029579,22.9,80,WIFI
E8:1D:A8:FD:8B:58,DWW-SFS,[WEP][ESS],2023-3-5 2:41:21,4,-78,33.887683,-118.029579,22.9,80,WIFI
E8:1D:A8:3D:8B:59,DWW-BC,[WEP][ESS],2023-3-5 2:41:21,4,-79,33.887683,-118.029579,22.9,80,WIFI
E8:1D:A8:7D:8B:59,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,4,-79,33.887683,-118.029579,22.9,80,WIFI
D4:BD:4F:1F:A8:88,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,4,-89,33.887683,-118.029579,22.9,80,WIFI
D4:BD:4F:5F:A8:88,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,4,-89,33.887683,-118.029579,22.9,80,WIFI
D4:BD:4F:9F:A8:88,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,4,-91,33.887683,-118.029579,22.9,80,WIFI
D4:BD:4F:5F:A8:89,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,4,-93,33.887683,-118.029579,22.9,80,WIFI
52:AB:F8:0C:DF:7A,Verizon_9KFYY4_Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,1,-90,33.887683,-118.029579,22.9,80,WIFI
00:04:F3:1A:96:80,xbee-0004F31A9680,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,6,-84,33.887683,-118.029579,22.9,80,WIFI
42:23:43:8C:D4:CD,DIRECT-cd-HP M148f LaserJet,00:30:44:62:91:D7,KIMSBY HOUSE 2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,6,-89,33.887683,-118.029579,22.9,80,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,1,-76,33.887683,-118.029579,22.9,80,WIFI
D8:38:FC:0A:7E:98,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,7,-85,33.887683,-118.029579,22.9,80,WIFI
D8:38:FC:4A:7E:98,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,7,-84,33.887683,-118.029579,22.9,80,WIFI
D8:38:FC:8A:7E:98,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,7,-84,33.887683,-118.029579,22.9,80,WIFI
D8:38:FC:CA:7E:98,DWW-SFS,[WEP][ESS],2023-3-5 2:41:21,7,-84,33.887683,-118.029579,22.9,80,WIFI
D8:38:FC:0A:7E:99,DWW-BC,[WEP][ESS],2023-3-5 2:41:21,7,-85,33.887683,-118.029579,22.9,80,WIFI
D8:38:FC:4A:7E:99,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,7,-85,33.887683,-118.029579,22.9,80,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,1,-81,33.887683,-118.029579,22.9,80,WIFI
1C:B9:C4:7B:D5:93,Recover.Me-3BD590,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,9,-84,33.887683,-118.029579,22.9,80,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,11,-83,33.887683,-118.029579,22.9,80,WIFI
0E:8D:9B:DF:BA:91,MVP-West Employee,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,11,-86,33.887683,-118.029579,22.9,80,WIFI
0E:8D:9B:DF:BA:92,MVP-West Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,11,-86,33.887683,-118.029579,22.9,80,WIFI
98:F7:81:E3:7A:D2,Frontier3040,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,11,-95,33.887683,-118.029579,22.9,80,WIFI
E0:CB:BC:91:55:B2,Starbucks WiFi,[ESS],2023-3-5 2:41:21,11,-87,33.887683,-118.029579,22.9,80,WIFI
38:4C:90:90:82:C0,DG1670AC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,11,-85,33.887683,-118.029579,22.9,80,WIFI
84:BB:69:B4:75:E2,Frontier5120,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:21,11,-92,33.887683,-118.029579,22.9,80,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:41:28,1,-72,33.887684,-118.029579,22.9,80,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,1,-73,33.887684,-118.029579,22.9,80,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,1,-76,33.887684,-118.029579,22.9,80,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,1,-72,33.887684,-118.029579,22.9,80,WIFI
52:AB:F8:0C:DF:7A,Verizon_9KFYY4_Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,1,-91,33.887684,-118.029579,22.9,80,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:41:28,1,-73,33.887684,-118.029579,22.9,80,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,2,-80,33.887684,-118.029579,22.9,80,WIFI
E8:1D:A8:3D:8B:58,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,4,-80,33.887684,-118.029579,22.9,80,WIFI
E8:1D:A8:7D:8B:58,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,4,-81,33.887684,-118.029579,22.9,80,WIFI
E8:1D:A8:BD:8B:58,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,4,-80,33.887684,-118.029579,22.9,80,WIFI
E8:1D:A8:FD:8B:58,DWW-SFS,[WEP][ESS],2023-3-5 2:41:28,4,-81,33.887684,-118.029579,22.9,80,WIFI
E8:1D:A8:3D:8B:59,DWW-BC,[WEP][ESS],2023-3-5 2:41:28,4,-82,33.887684,-118.029579,22.9,80,WIFI
E8:1D:A8:7D:8B:59,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,4,-81,33.887684,-118.029579,22.9,80,WIFI
00:04:F3:1A:96:80,xbee-0004F31A9680,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,6,-81,33.887684,-118.029579,22.9,80,WIFI
B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,6,-75,33.887684,-118.029579,22.9,80,WIFI
84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,6,-70,33.887684,-118.029579,22.9,80,WIFI
D8:0D:17:C5:5C:0E,TP-LINK_Smart Plug_5C0E,68:FF:7B:72:94:04,TP-LINK_Smart Plug_9404,00:30:44:62:91:D7,KIMSBY HOUSE 2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,6,-88,33.887684,-118.029579,22.9,80,WIFI
4C:AB:F8:1D:12:96,Verizon_H4HR64,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,1,-94,33.887684,-118.029579,22.9,80,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,1,-86,33.887684,-118.029579,22.9,80,WIFI
1C:B9:C4:7B:D5:93,Recover.Me-3BD590,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,9,-83,33.887684,-118.029579,22.9,80,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,1,-83,33.887684,-118.029579,22.9,80,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,11,-85,33.887684,-118.029579,22.9,80,WIFI
E6:CB:BC:91:55:B2,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,11,-84,33.887684,-118.029579,22.9,80,WIFI
EE:CB:BC:91:55:B2,sip,[ESS],2023-3-5 2:41:28,11,-85,33.887684,-118.029579,22.9,80,WIFI
38:4C:90:90:82:C0,DG1670AC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:28,11,-86,33.887684,-118.029579,22.9,80,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:41:31,1,-72,33.887683,-118.029580,23.4,76,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,1,-72,33.887683,-118.029580,23.4,76,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,1,-72,33.887683,-118.029580,23.4,76,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:41:31,1,-72,33.887683,-118.029580,23.4,76,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,1,-81,33.887683,-118.029580,23.4,76,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,1,-77,33.887683,-118.029580,23.4,76,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,1,-86,33.887683,-118.029580,23.4,76,WIFI
D4:BD:4F:1F:A8:88,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,4,-90,33.887683,-118.029580,23.4,76,WIFI
D4:BD:4F:DF:A8:88,DWW-SFS,[WEP][ESS],2023-3-5 2:41:31,4,-92,33.887683,-118.029580,23.4,76,WIFI
D4:BD:4F:1F:A8:89,DWW-BC,[WEP][ESS],2023-3-5 2:41:31,4,-87,33.887683,-118.029580,23.4,76,WIFI
D4:BD:4F:5F:A8:89,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,4,-88,33.887683,-118.029580,23.4,76,WIFI
00:04:F3:1A:96:80,xbee-0004F31A9680,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,6,-79,33.887683,-118.029580,23.4,76,WIFI
84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,6,-68,33.887683,-118.029580,23.4,76,WIFI
B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,6,-75,33.887683,-118.029580,23.4,76,WIFI
00:30:44:62:91:D7,KIMSBY HOUSE 2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,6,-91,33.887683,-118.029580,23.4,76,WIFI
D8:38:FC:0A:7E:98,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,7,-86,33.887683,-118.029580,23.4,76,WIFI
D8:38:FC:4A:7E:98,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,7,-81,33.887683,-118.029580,23.4,76,WIFI
D8:38:FC:8A:7E:98,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,7,-79,33.887683,-118.029580,23.4,76,WIFI
D8:38:FC:CA:7E:98,DWW-SFS,[WEP][ESS],2023-3-5 2:41:31,7,-84,33.887683,-118.029580,23.4,76,WIFI
D8:38:FC:0A:7E:99,DWW-BC,[WEP][ESS],2023-3-5 2:41:31,7,-84,33.887683,-118.029580,23.4,76,WIFI
D8:38:FC:4A:7E:99,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,7,-81,33.887683,-118.029580,23.4,76,WIFI
1C:B9:C4:7B:D5:93,Recover.Me-3BD590,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,9,-83,33.887683,-118.029580,23.4,76,WIFI
52:AB:F8:0C:DF:7A,Verizon_9KFYY4_Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,1,-88,33.887683,-118.029580,23.4,76,WIFI
84:BB:69:B4:75:E2,Frontier5120,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,11,-84,33.887683,-118.029580,23.4,76,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,11,-81,33.887683,-118.029580,23.4,76,WIFI
0E:8D:9B:DF:BA:91,MVP-West Employee,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,11,-86,33.887683,-118.029580,23.4,76,WIFI
0E:8D:9B:DF:BA:92,MVP-West Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,11,-86,33.887683,-118.029580,23.4,76,WIFI
98:F7:81:E3:7A:D2,Frontier3040,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,11,-90,33.887683,-118.029580,23.4,76,WIFI
38:4C:90:90:82:C0,DG1670AC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,11,-84,33.887683,-118.029580,23.4,76,WIFI
4C:AB:F8:1D:12:96,Verizon_H4HR64,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,1,-84,33.887683,-118.029580,23.4,76,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,1,-76,33.887683,-118.029580,23.4,76,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:41:31,1,-74,33.887683,-118.029580,23.4,76,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,1,-72,33.887683,-118.029580,23.4,76,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:41:31,1,-72,33.887683,-118.029580,23.4,76,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,1,-73,33.887683,-118.029580,23.4,76,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,1,-83,33.887683,-118.029580,23.4,76,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,1,-81,33.887683,-118.029580,23.4,76,WIFI
E8:1D:A8:3D:8B:58,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,4,-78,33.887683,-118.029580,23.4,76,WIFI
E8:1D:A8:7D:8B:58,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,4,-78,33.887683,-118.029580,23.4,76,WIFI
E8:1D:A8:BD:8B:58,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,4,-78,33.887683,-118.029580,23.4,76,WIFI
E8:1D:A8:FD:8B:58,DWW-SFS,[WEP][ESS],2023-3-5 2:41:31,4,-76,33.887683,-118.029580,23.4,76,WIFI
E8:1D:A8:3D:8B:59,DWW-BC,[WEP][ESS],2023-3-5 2:41:31,4,-76,33.887683,-118.029580,23.4,76,WIFI
E8:1D:A8:7D:8B:59,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,4,-78,33.887683,-118.029580,23.4,76,WIFI
9C:AD:97:13:4D:A6,HP-Print-a6-LaserJet 200 color,00:04:F3:1A:96:80,xbee-0004F31A9680,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,6,-81,33.887683,-118.029580,23.4,76,WIFI
68:FF:7B:72:94:04,TP-LINK_Smart Plug_9404,84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,6,-65,33.887683,-118.029580,23.4,76,WIFI
B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,6,-75,33.887683,-118.029580,23.4,76,WIFI
42:23:43:8C:D4:CD,DIRECT-cd-HP M148f LaserJet,D8:38:FC:0A:7E:98,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,7,-82,33.887683,-118.029580,23.4,76,WIFI
D8:38:FC:4A:7E:98,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,7,-77,33.887683,-118.029580,23.4,76,WIFI
D8:38:FC:8A:7E:98,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,7,-80,33.887683,-118.029580,23.4,76,WIFI
D8:38:FC:CA:7E:98,DWW-SFS,[WEP][ESS],2023-3-5 2:41:31,7,-81,33.887683,-118.029580,23.4,76,WIFI
D8:38:FC:0A:7E:99,DWW-BC,[WEP][ESS],2023-3-5 2:41:31,7,-81,33.887683,-118.029580,23.4,76,WIFI
D8:38:FC:4A:7E:99,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,7,-81,33.887683,-118.029580,23.4,76,WIFI
1C:B9:C4:7B:D5:93,Recover.Me-3BD590,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,9,-83,33.887683,-118.029580,23.4,76,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,11,-81,33.887683,-118.029580,23.4,76,WIFI
EA:CB:BC:91:55:B2,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,11,-85,33.887683,-118.029580,23.4,76,WIFI
0E:8D:9B:DF:BA:91,MVP-West Employee,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,11,-86,33.887683,-118.029580,23.4,76,WIFI
0E:8D:9B:DF:BA:92,MVP-West Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,11,-85,33.887683,-118.029580,23.4,76,WIFI
D8:38:FC:4A:2A:08,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,11,-90,33.887683,-118.029580,23.4,76,WIFI
D8:38:FC:8A:2A:08,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,11,-87,33.887683,-118.029580,23.4,76,WIFI
D8:38:FC:CA:2A:08,DWW-SFS,[WEP][ESS],2023-3-5 2:41:31,11,-91,33.887683,-118.029580,23.4,76,WIFI
D8:38:FC:0A:2A:09,DWW-BC,[WEP][ESS],2023-3-5 2:41:31,11,-88,33.887683,-118.029580,23.4,76,WIFI
D8:38:FC:4A:2A:09,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:31,11,-90,33.887683,-118.029580,23.4,76,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:41:38,1,-73,33.887685,-118.029582,22.9,70,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:38,1,-72,33.887685,-118.029582,22.9,70,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:38,1,-72,33.887685,-118.029582,22.9,70,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:38,2,-81,33.887685,-118.029582,22.9,70,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:38,1,-82,33.887685,-118.029582,22.9,70,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:38,1,-76,33.887685,-118.029582,22.9,70,WIFI
E8:1D:A8:3D:8B:59,DWW-BC,[WEP][ESS],2023-3-5 2:41:38,4,-77,33.887685,-118.029582,22.9,70,WIFI
E8:1D:A8:7D:8B:59,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:38,4,-77,33.887685,-118.029582,22.9,70,WIFI
D8:38:FC:48:5C:F8,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:38,4,-89,33.887685,-118.029582,22.9,70,WIFI
D8:38:FC:88:5C:F8,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:38,4,-85,33.887685,-118.029582,22.9,70,WIFI
00:04:F3:1A:96:80,xbee-0004F31A9680,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:41:38,6,-81,33.887685,-118.029582,22.9,70,WIFI
