WigleWifi-1.4,appRelease=2.53,model=D1-Mini-Pro,release=0.0.0,device=NetDash,display=SSD1306,board=ESP8266,brand=Wemos
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
8C:3B:AD:F9:F4:40,NETGEAR25,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:18:55,1,-91,33.879621,-118.009985,26.6,379,WIFI
AC:8F:A9:C6:04:A4,ATTifvZpxh,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:18:55,6,-70,33.879621,-118.009985,26.6,379,WIFI
EA:9E:B4:23:27:E2,DIRECT-e2-HP M402 LaserJet,56:13:79:A7:CD:9D,DIRECT-9d-HP M402 LaserJet,84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:12,1,-92,33.879814,-118.009938,25.9,378,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:12,1,-82,33.879814,-118.009938,25.9,378,WIFI
D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:19:12,1,-87,33.879814,-118.009938,25.9,378,WIFI
8C:3B:AD:F9:F4:40,NETGEAR25,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:12,1,-92,33.879814,-118.009938,25.9,378,WIFI
68:D7:9A:D1:33:BB,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:12,5,-93,33.879814,-118.009938,25.9,378,WIFI
56:13:79:A7:CD:9D,DIRECT-9d-HP M402 LaserJet,AC:8F:A9:C6:04:A4,ATTifvZpxh,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:12,6,-76,33.879814,-118.009938,25.9,378,WIFI
80:2A:A8:9A:14:B0,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:12,6,-84,33.879814,-118.009938,25.9,378,WIFI
D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:19:15,1,-86,33.879829,-118.009956,25.8,378,WIFI
68:D7:9A:D1:33:BB,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:15,5,-90,33.879829,-118.009956,25.8,378,WIFI
AC:8F:A9:C6:04:A4,ATTifvZpxh,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:15,6,-85,33.879829,-118.009956,25.8,378,WIFI
D4:A0:2A:4B:8C:F0,103,[WEP][ESS],2023-3-5 1:19:15,6,-90,33.879829,-118.009956,25.8,378,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:15,1,-82,33.879829,-118.009956,25.8,378,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:18,1,-80,33.879868,-118.009952,25.6,378,WIFI
8C:3B:AD:F9:F4:40,NETGEAR25,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:18,1,-92,33.879868,-118.009952,25.6,378,WIFI
D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:19:18,1,-94,33.879868,-118.009952,25.6,378,WIFI
68:D7:9A:D1:33:BB,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:18,5,-93,33.879868,-118.009952,25.6,378,WIFI
EA:9E:B4:23:17:C8,DIRECT-c8-HP M402 LaserJet,AC:8F:A9:C6:04:A4,ATTifvZpxh,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:18,6,-76,33.879868,-118.009952,25.6,378,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:18,1,-90,33.879868,-118.009952,25.6,378,WIFI
80:2A:A8:9A:E4:4F,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:18,11,-82,33.879868,-118.009952,25.6,378,WIFI
D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:19:21,1,-87,33.879898,-118.009961,25.4,378,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:21,1,-80,33.879898,-118.009961,25.4,378,WIFI
AC:8F:A9:C6:04:A4,ATTifvZpxh,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:21,6,-78,33.879898,-118.009961,25.4,378,WIFI
D4:A0:2A:4B:8C:F0,103,[WEP][ESS],2023-3-5 1:19:21,6,-91,33.879898,-118.009961,25.4,378,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:21,1,-92,33.879898,-118.009961,25.4,378,WIFI
8C:3B:AD:F9:F4:40,NETGEAR25,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:21,1,-92,33.879898,-118.009961,25.4,378,WIFI
D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:19:21,1,-85,33.879898,-118.009961,25.4,378,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:21,1,-93,33.879898,-118.009961,25.4,378,WIFI
80:2A:A8:9A:DF:B3,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:21,1,-83,33.879898,-118.009961,25.4,378,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:21,1,-80,33.879898,-118.009961,25.4,378,WIFI
AC:8F:A9:C6:04:A4,ATTifvZpxh,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:21,6,-83,33.879898,-118.009961,25.4,378,WIFI
48:9B:D5:D1:2A:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:21,6,-94,33.879898,-118.009961,25.4,378,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:24,1,-82,33.879934,-118.009963,25.4,378,WIFI
AC:8F:A9:C6:04:A4,ATTifvZpxh,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:24,6,-76,33.879934,-118.009963,25.4,378,WIFI
80:2A:A8:9A:E3:01,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:24,6,-88,33.879934,-118.009963,25.4,378,WIFI
D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:19:24,1,-84,33.879934,-118.009963,25.4,378,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:24,1,-88,33.879934,-118.009963,25.4,378,WIFI
D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:19:24,1,-82,33.879934,-118.009963,25.4,378,WIFI
80:2A:A8:9A:DF:B3,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:24,1,-81,33.879934,-118.009963,25.4,378,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:24,1,-86,33.879934,-118.009963,25.4,378,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:24,1,-89,33.879934,-118.009963,25.4,378,WIFI
AC:8F:A9:C6:04:A4,ATTifvZpxh,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:24,6,-75,33.879934,-118.009963,25.4,378,WIFI
48:9B:D5:D1:2A:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:24,6,-94,33.879934,-118.009963,25.4,378,WIFI
48:9B:D5:D1:1D:A1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:24,11,-91,33.879934,-118.009963,25.4,378,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:32,1,-83,33.879999,-118.009999,24.5,378,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:32,1,-93,33.879999,-118.009999,24.5,378,WIFI
D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:19:32,1,-93,33.879999,-118.009999,24.5,378,WIFI
68:D7:9A:D1:33:BB,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:32,5,-89,33.879999,-118.009999,24.5,378,WIFI
AC:8F:A9:C6:04:A4,ATTifvZpxh,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:32,6,-77,33.879999,-118.009999,24.5,378,WIFI
80:2A:A8:9A:E3:01,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:32,6,-83,33.879999,-118.009999,24.5,378,WIFI
48:9B:D5:D1:2A:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:32,6,-90,33.879999,-118.009999,24.5,378,WIFI
80:2A:A8:9A:DF:B3,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:35,1,-78,33.880041,-118.009987,24.4,378,WIFI
D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:19:35,1,-91,33.880041,-118.009987,24.4,378,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:35,1,-86,33.880041,-118.009987,24.4,378,WIFI
AC:8F:A9:C6:04:A4,ATTifvZpxh,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:35,6,-82,33.880041,-118.009987,24.4,378,WIFI
80:2A:A8:9A:E3:01,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:35,6,-72,33.880041,-118.009987,24.4,378,WIFI
D4:A0:2A:4B:8C:F0,103,[WEP][ESS],2023-3-5 1:19:35,6,-95,33.880041,-118.009987,24.4,378,WIFI
48:9B:D5:D1:2A:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:35,6,-87,33.880041,-118.009987,24.4,378,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:35,1,-87,33.880041,-118.009987,24.4,378,WIFI
80:2A:A8:9A:DF:B3,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:38,1,-77,33.880085,-118.009977,24.2,378,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:38,1,-91,33.880085,-118.009977,24.2,378,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:38,1,-84,33.880085,-118.009977,24.2,378,WIFI
D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:19:38,1,-88,33.880085,-118.009977,24.2,378,WIFI
68:D7:9A:D1:33:BB,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:38,5,-94,33.880085,-118.009977,24.2,378,WIFI
AC:8F:A9:C6:04:A4,ATTifvZpxh,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:38,6,-85,33.880085,-118.009977,24.2,378,WIFI
56:13:79:A7:CD:9D,DIRECT-9d-HP M402 LaserJet,D4:A0:2A:4B:8C:F0,103,[WEP][ESS],2023-3-5 1:19:38,6,-93,33.880085,-118.009977,24.2,378,WIFI
80:2A:A8:C4:32:3B,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:38,1,-91,33.880085,-118.009977,24.2,378,WIFI
80:2A:A8:9A:E4:4F,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:38,11,-86,33.880085,-118.009977,24.2,378,WIFI
48:9B:D5:D1:1D:A1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:38,11,-87,33.880085,-118.009977,24.2,378,WIFI
80:2A:A8:9A:DF:B3,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:41,1,-84,33.880106,-118.009991,24.1,378,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:41,1,-89,33.880106,-118.009991,24.1,378,WIFI
80:2A:A8:9A:E3:01,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:41,6,-78,33.880106,-118.009991,24.1,378,WIFI
AC:8F:A9:C6:04:A4,ATTifvZpxh,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:41,6,-88,33.880106,-118.009991,24.1,378,WIFI
48:9B:D5:D1:2A:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:41,6,-90,33.880106,-118.009991,24.1,378,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:41,1,-92,33.880106,-118.009991,24.1,378,WIFI
D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:19:41,1,-92,33.880106,-118.009991,24.1,378,WIFI
E0:CB:BC:90:A6:4D,CordovaBolt-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:41,11,-87,33.880106,-118.009991,24.1,378,WIFI
80:2A:A8:9A:DF:B3,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:44,1,-78,33.880152,-118.009982,23.9,378,WIFI
D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:19:44,1,-92,33.880152,-118.009982,23.9,378,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:44,1,-88,33.880152,-118.009982,23.9,378,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:44,1,-84,33.880152,-118.009982,23.9,378,WIFI
AC:8F:A9:C6:04:A4,ATTifvZpxh,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:44,6,-88,33.880152,-118.009982,23.9,378,WIFI
80:2A:A8:9A:E3:01,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:44,6,-75,33.880152,-118.009982,23.9,378,WIFI
48:9B:D5:D1:2A:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:44,6,-85,33.880152,-118.009982,23.9,378,WIFI
D4:A0:2A:4B:8C:F0,103,[WEP][ESS],2023-3-5 1:19:44,6,-91,33.880152,-118.009982,23.9,378,WIFI
48:9B:D5:D1:1D:A1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:44,11,-87,33.880152,-118.009982,23.9,378,WIFI
E0:CB:BC:90:A6:4D,CordovaBolt-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:44,11,-85,33.880152,-118.009982,23.9,378,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:47,1,-88,33.880172,-118.009992,23.6,378,WIFI
80:2A:A8:C4:32:3B,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:47,1,-84,33.880172,-118.009992,23.6,378,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:47,1,-79,33.880172,-118.009992,23.6,378,WIFI
AC:8F:A9:C6:04:A4,ATTifvZpxh,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:47,6,-87,33.880172,-118.009992,23.6,378,WIFI
80:2A:A8:9A:E3:01,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:47,6,-69,33.880172,-118.009992,23.6,378,WIFI
4A:9E:BD:60:2A:AB,DIRECT-AB-HP OfficeJet Pro 9020,48:9B:D5:D1:2A:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:47,6,-81,33.880172,-118.009992,23.6,378,WIFI
D4:A0:2A:4B:8C:F0,103,[WEP][ESS],2023-3-5 1:19:47,6,-89,33.880172,-118.009992,23.6,378,WIFI
D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:19:47,1,-85,33.880172,-118.009992,23.6,378,WIFI
84:24:8D:94:05:71,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:47,1,-94,33.880172,-118.009992,23.6,378,WIFI
80:2A:A8:9A:DF:B3,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:47,1,-80,33.880172,-118.009992,23.6,378,WIFI
80:2A:A8:9A:DF:B3,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,1,-79,33.880198,-118.010011,23.6,378,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,1,-90,33.880198,-118.010011,23.6,378,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,1,-85,33.880198,-118.010011,23.6,378,WIFI
80:2A:A8:9A:E3:01,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,6,-75,33.880198,-118.010011,23.6,378,WIFI
76:40:BB:7C:AE:C4,DIRECT-c4-HP M227f LaserJet,4A:9E:BD:60:2A:AB,DIRECT-AB-HP OfficeJet Pro 9020,D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:19:50,1,-90,33.880198,-118.010011,23.6,378,WIFI
48:9B:D5:D1:1D:A1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,11,-88,33.880198,-118.010011,23.6,378,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,1,-82,33.880198,-118.010011,23.6,378,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,1,-89,33.880198,-118.010011,23.6,378,WIFI
80:2A:A8:9A:DF:B3,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,1,-81,33.880198,-118.010011,23.6,378,WIFI
AC:8F:A9:C6:04:A4,ATTifvZpxh,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,6,-84,33.880198,-118.010011,23.6,378,WIFI
80:2A:A8:9A:E3:01,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,6,-72,33.880198,-118.010011,23.6,378,WIFI
4A:9E:BD:60:2A:AB,DIRECT-AB-HP OfficeJet Pro 9020,48:9B:D5:D1:2A:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,6,-89,33.880198,-118.010011,23.6,378,WIFI
D4:A0:2A:4B:8C:F0,103,[WEP][ESS],2023-3-5 1:19:50,6,-92,33.880198,-118.010011,23.6,378,WIFI
D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:19:50,1,-92,33.880198,-118.010011,23.6,378,WIFI
80:2A:A8:C4:32:3B,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,1,-83,33.880198,-118.010011,23.6,378,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,1,-89,33.880198,-118.010011,23.6,378,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,1,-86,33.880198,-118.010011,23.6,378,WIFI
48:9B:D5:D1:2A:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,6,-90,33.880198,-118.010011,23.6,378,WIFI
68:D7:9A:37:A5:5F,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,6,-85,33.880198,-118.010011,23.6,378,WIFI
4A:9E:BD:60:2A:AB,DIRECT-AB-HP OfficeJet Pro 9020,AC:8F:A9:C6:04:A4,ATTifvZpxh,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,6,-88,33.880198,-118.010011,23.6,378,WIFI
76:40:BB:7C:AE:C4,DIRECT-c4-HP M227f LaserJet,D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:19:50,1,-93,33.880198,-118.010011,23.6,378,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,1,-81,33.880198,-118.010011,23.6,378,WIFI
80:2A:A8:9A:DF:B3,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,1,-87,33.880198,-118.010011,23.6,378,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,1,-84,33.880198,-118.010011,23.6,378,WIFI
D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:19:50,1,-92,33.880198,-118.010011,23.6,378,WIFI
48:9B:D5:D1:2A:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,6,-83,33.880198,-118.010011,23.6,378,WIFI
80:2A:A8:9A:E3:01,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,6,-75,33.880198,-118.010011,23.6,378,WIFI
AC:8F:A9:C6:04:A4,ATTifvZpxh,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,6,-87,33.880198,-118.010011,23.6,378,WIFI
76:40:BB:7C:AE:C4,DIRECT-c4-HP M227f LaserJet,4A:9E:BD:60:2A:AB,DIRECT-AB-HP OfficeJet Pro 9020,48:9B:D5:D1:1D:A1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:19:50,11,-84,33.880198,-118.010011,23.6,378,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:1,1,-84,33.880292,-118.010076,22.2,377,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:1,1,-87,33.880292,-118.010076,22.2,377,WIFI
D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:20:1,1,-91,33.880292,-118.010076,22.2,377,WIFI
4A:9E:BD:60:2A:AB,DIRECT-AB-HP OfficeJet Pro 9020,48:9B:D5:D1:2A:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:1,6,-81,33.880292,-118.010076,22.2,377,WIFI
80:2A:A8:C4:32:3B,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:1,1,-80,33.880292,-118.010076,22.2,377,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:4,1,-83,33.880323,-118.010081,22.0,377,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:4,1,-85,33.880323,-118.010081,22.0,377,WIFI
80:2A:A8:C4:32:3B,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:4,1,-86,33.880323,-118.010081,22.0,377,WIFI
D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:20:4,1,-95,33.880323,-118.010081,22.0,377,WIFI
80:2A:A8:9A:E3:01,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:4,6,-67,33.880323,-118.010081,22.0,377,WIFI
56:13:79:A7:CD:9D,DIRECT-9d-HP M402 LaserJet,48:9B:D5:D1:1D:A1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:4,11,-85,33.880323,-118.010081,22.0,377,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:7,1,-82,33.880347,-118.010095,22.0,377,WIFI
AC:8F:A9:C6:04:A4,ATTifvZpxh,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:7,6,-87,33.880347,-118.010095,22.0,377,WIFI
80:2A:A8:9A:E3:01,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:7,6,-70,33.880347,-118.010095,22.0,377,WIFI
48:9B:D5:D1:2A:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:7,6,-84,33.880347,-118.010095,22.0,377,WIFI
76:40:BB:7C:AE:C4,DIRECT-c4-HP M227f LaserJet,04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:7,1,-87,33.880347,-118.010095,22.0,377,WIFI
48:9B:D5:D1:1D:A1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:7,11,-86,33.880347,-118.010095,22.0,377,WIFI
80:2A:A8:9A:DF:B3,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:7,1,-77,33.880347,-118.010095,22.0,377,WIFI
84:24:8D:94:05:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:7,1,-87,33.880347,-118.010095,21.5,377,WIFI
04:18:D6:82:53:15,UCC-BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:7,1,-90,33.880347,-118.010095,21.5,377,WIFI
D4:A0:2A:49:98:30,103,[WEP][ESS],2023-3-5 1:20:7,1,-92,33.880347,-118.010095,21.5,377,WIFI
80:2A:A8:9A:DF:B3,DXSupplyChain,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:7,1,-79,33.880347,-118.010095,21.5,377,WIFI
48:9B:D5:D1:2A:B1,CBI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 1:20:7,6,-80,33.880347,-118.010095,21.5,377,WIFI
