WigleWifi-1.4,appRelease=2.53,model=D1-Mini-Pro,release=0.0.0,device=NetDash,display=SSD1306,board=ESP8266,brand=Wemos
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
D8:38:FC:47:F6:19,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,9,-87,33.885265,-118.029138,20.1,68,WIFI
10:0C:6B:50:D9:56,LMES,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,9,-81,33.885265,-118.029138,20.1,68,WIFI
6C:CD:D6:52:FC:9A,NETGEAR28,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,10,-81,33.885265,-118.029138,20.1,68,WIFI
40:70:09:E1:64:60,Brice,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,11,-80,33.885265,-118.029138,20.1,68,WIFI
C8:63:FC:9C:11:43,MySpectrumWiFi42-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,11,-77,33.885265,-118.029138,20.1,68,WIFI
8C:5A:25:6E:69:42,Verizon-6946,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,11,-76,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:89:1F:68,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,11,-91,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:C9:1F:68,DWW-SFS,[WEP][ESS],2023-3-5 2:59:45,11,-87,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:09:1F:69,DWW-BC,[WEP][ESS],2023-3-5 2:59:45,11,-89,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:49:1F:69,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,11,-89,33.885265,-118.029138,20.1,68,WIFI
80:CC:9C:F4:75:B7,Verizon-6946,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,11,-78,33.885265,-118.029138,20.1,68,WIFI
FA:92:BF:54:91:0C,126test,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-91,33.885265,-118.029138,20.1,68,WIFI
D8:EC:5E:3E:FE:6E,ABC,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-79,33.885265,-118.029138,20.1,68,WIFI
62:38:E0:B6:56:A1,Magic Truck-guest,[ESS],2023-3-5 2:59:45,1,-89,33.885265,-118.029138,20.1,68,WIFI
FA:92:BF:54:92:32,126test,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-90,33.885265,-118.029138,20.1,68,WIFI
CC:40:D0:9E:07:DC,NETGEAR61,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-82,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:09:35:68,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-89,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:49:35:68,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-86,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:89:35:68,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-83,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:C9:35:68,DWW-SFS,[WEP][ESS],2023-3-5 2:59:45,1,-84,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:09:35:69,DWW-BC,[WEP][ESS],2023-3-5 2:59:45,1,-86,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:49:35:69,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-85,33.885265,-118.029138,20.1,68,WIFI
0C:F4:D5:5B:74:78,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-91,33.885265,-118.029138,20.1,68,WIFI
84:D8:1B:EA:16:96,AIR SFS,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,2,-84,33.885265,-118.029138,20.1,68,WIFI
D0:17:C2:E2:C4:98,rjkla,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,4,-81,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:48:5C:F9,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,4,-87,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:0A:3B:48,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,4,-87,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:4A:3B:48,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,4,-87,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:8A:3B:48,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,4,-87,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:CA:3B:48,DWW-SFS,[WEP][ESS],2023-3-5 2:59:45,4,-87,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:0A:3B:49,DWW-BC,[WEP][ESS],2023-3-5 2:59:45,4,-87,33.885265,-118.029138,20.1,68,WIFI
7C:DB:98:A1:16:A1,MySpectrumWiFiA3-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-81,33.885265,-118.029138,20.1,68,WIFI
7C:DB:98:7B:2A:C6,divaprd-2g,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,5,-70,33.885265,-118.029138,20.1,68,WIFI
CC:F4:11:65:C4:ED,WCGWIFI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-83,33.885265,-118.029138,20.1,68,WIFI
92:CD:B6:5E:01:14,DIRECT-14-HP M477 LaserJet,8C:09:F4:0A:4E:B0,MVPWOLFE,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,6,-77,33.885265,-118.029138,20.1,68,WIFI
98:1E:19:3A:0A:2E,MySpectrumWiFi28-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,6,-71,33.885265,-118.029138,20.1,68,WIFI
02:17:1A:C3:E8:34,Winegard2ghzC3E832,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,6,-85,33.885265,-118.029138,20.1,68,WIFI
FA:92:BF:54:91:0C,126test,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-89,33.885265,-118.029138,20.1,68,WIFI
A0:63:91:C8:A2:C0,WCG2GHZ,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,7,-82,33.885265,-118.029138,20.1,68,WIFI
02:92:BF:54:91:0C,Walmart,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-90,33.885265,-118.029138,20.1,68,WIFI
1C:B9:C4:7B:D5:93,Recover.Me-3BD590,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,8,-78,33.885265,-118.029138,20.1,68,WIFI
B0:E4:D5:0D:CD:2A,WCGWIFI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-75,33.885265,-118.029138,20.1,68,WIFI
A8:9A:93:C9:BF:E6,MySpectrumWiFi48-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-86,33.885265,-118.029138,20.1,68,WIFI
98:1E:19:53:29:76,SEEDUSA-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-88,33.885265,-118.029138,20.1,68,WIFI
34:98:B5:98:73:6A,NETGEAR63,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,9,-80,33.885265,-118.029138,20.1,68,WIFI
10:0C:6B:50:D9:56,LMES,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,9,-76,33.885265,-118.029138,20.1,68,WIFI
44:A5:6E:7A:22:33,NETGEAR14,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,10,-86,33.885265,-118.029138,20.1,68,WIFI
70:5A:0F:F1:CB:C7,DIRECT-C5-HP OfficeJet Pro 8710,D8:EC:5E:3E:FE:6E,ABC,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-87,33.885265,-118.029138,20.1,68,WIFI
E0:1F:2B:DA:EF:80,TMOBILE-EF77,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,11,-77,33.885265,-118.029138,20.1,68,WIFI
C8:63:FC:9C:11:43,MySpectrumWiFi42-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,11,-74,33.885265,-118.029138,20.1,68,WIFI
70:F1:96:68:24:77,KGVNC,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,11,-88,33.885265,-118.029138,20.1,68,WIFI
E4:E7:49:79:2E:79,DIRECT-78-HP OfficeJet Pro 6970,C8:B4:22:23:DD:F5,libertyrebar2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,11,-79,33.885265,-118.029138,20.1,68,WIFI
12:E8:A7:72:7A:9B,u81,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,11,-85,33.885265,-118.029138,20.1,68,WIFI
98:1E:19:2F:A8:BE,MySpectrumWiFib8-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,11,-84,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:CA:49:88,DWW-SFS,[WEP][ESS],2023-3-5 2:59:45,11,-90,33.885265,-118.029138,20.1,68,WIFI
B0:E4:D5:0D:CD:2A,WCGWIFI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,1,-80,33.885161,-118.029128,20.1,68,WIFI
A8:9A:93:C9:BF:E6,MySpectrumWiFi48-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,1,-86,33.885161,-118.029128,20.1,68,WIFI
CC:40:D0:9E:07:DC,NETGEAR61,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,1,-79,33.885161,-118.029128,20.1,68,WIFI
84:D8:1B:EA:16:96,AIR SFS,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,2,-81,33.885161,-118.029128,20.1,68,WIFI
D0:17:C2:E2:C4:98,rjkla,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,4,-85,33.885161,-118.029128,20.1,68,WIFI
D8:EC:5E:3E:FE:6E,ABC,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,1,-85,33.885161,-118.029128,20.1,68,WIFI
FA:92:BF:54:92:32,126test,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,1,-94,33.885161,-118.029128,20.1,68,WIFI
7C:DB:98:7B:2A:C6,divaprd-2g,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,5,-74,33.885161,-118.029128,20.1,68,WIFI
92:CD:B6:5E:01:14,DIRECT-14-HP M477 LaserJet,98:1E:19:3A:0A:2E,MySpectrumWiFi28-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,6,-75,33.885161,-118.029128,20.1,68,WIFI
40:B0:34:D4:8C:C9,DIRECT-C8-HP OfficeJet Pro 6960,0C:F4:D5:1B:74:78,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,1,-88,33.885161,-118.029128,20.1,68,WIFI
D8:38:FC:08:43:28,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,7,-86,33.885161,-118.029128,20.1,68,WIFI
D8:38:FC:48:43:28,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,7,-86,33.885161,-118.029128,20.1,68,WIFI
D8:38:FC:88:43:28,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,7,-85,33.885161,-118.029128,20.1,68,WIFI
D8:38:FC:C8:43:28,DWW-SFS,[WEP][ESS],2023-3-5 2:59:52,7,-86,33.885161,-118.029128,20.1,68,WIFI
D8:38:FC:08:43:29,DWW-BC,[WEP][ESS],2023-3-5 2:59:52,7,-86,33.885161,-118.029128,20.1,68,WIFI
D8:38:FC:48:43:29,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,7,-86,33.885161,-118.029128,20.1,68,WIFI
D8:38:FC:09:35:68,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,1,-90,33.885161,-118.029128,20.1,68,WIFI
34:98:B5:98:73:6A,NETGEAR63,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,9,-79,33.885161,-118.029128,20.1,68,WIFI
D8:38:FC:07:F6:18,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,9,-86,33.885161,-118.029128,20.1,68,WIFI
D8:38:FC:07:F6:19,DWW-BC,[WEP][ESS],2023-3-5 2:59:52,9,-88,33.885161,-118.029128,20.1,68,WIFI
7C:DB:98:A1:16:A1,MySpectrumWiFiA3-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,1,-81,33.885161,-118.029128,20.1,68,WIFI
44:A5:6E:7A:22:33,NETGEAR14,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,10,-90,33.885161,-118.029128,20.1,68,WIFI
6C:CD:D6:52:FC:9A,NETGEAR28,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,10,-76,33.885161,-118.029128,20.1,68,WIFI
00:7F:28:AA:0D:29,QHYRK,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,11,-78,33.885161,-118.029128,20.1,68,WIFI
12:E8:A7:72:7A:9B,u81,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,11,-83,33.885161,-118.029128,20.1,68,WIFI
1C:B0:44:24:A7:2B,MySpectrumWiFie8-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,11,-92,33.885161,-118.029128,20.1,68,WIFI
8C:5A:25:6E:69:42,Verizon-6946,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:52,11,-77,33.885161,-118.029128,20.1,68,WIFI
CC:40:D0:9E:07:DC,NETGEAR61,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,1,-80,33.885131,-118.029119,19.4,75,WIFI
B0:E4:D5:0D:CD:2A,WCGWIFI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,1,-87,33.885131,-118.029119,19.4,75,WIFI
D0:21:F9:6A:86:C7,LMES,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,1,-85,33.885131,-118.029119,19.4,75,WIFI
A8:9A:93:C9:BF:E6,MySpectrumWiFi48-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,1,-84,33.885131,-118.029119,19.4,75,WIFI
CC:F4:11:65:C4:ED,WCGWIFI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,1,-82,33.885131,-118.029119,19.4,75,WIFI
7C:DB:98:A1:16:A1,MySpectrumWiFiA3-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,1,-83,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:09:35:68,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,1,-83,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:49:35:68,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,1,-85,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:89:35:68,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,1,-84,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:C9:35:68,DWW-SFS,[WEP][ESS],2023-3-5 2:59:55,1,-83,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:09:35:69,DWW-BC,[WEP][ESS],2023-3-5 2:59:55,1,-83,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:49:35:69,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,1,-84,33.885131,-118.029119,19.4,75,WIFI
84:D8:1B:EA:16:96,AIR SFS,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,2,-82,33.885131,-118.029119,19.4,75,WIFI
FE:92:BF:54:91:0C,Inter Eco Trading,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,1,-92,33.885131,-118.029119,19.4,75,WIFI
A0:04:60:2A:2A:64,NETGEAR62,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,3,-75,33.885131,-118.029119,19.4,75,WIFI
B0:39:56:D5:D3:4B,Design Elim 2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,4,-87,33.885131,-118.029119,19.4,75,WIFI
D0:17:C2:E2:C4:98,rjkla,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,4,-82,33.885131,-118.029119,19.4,75,WIFI
F0:3E:90:58:C8:88,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,4,-91,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:0A:3B:48,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,4,-84,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:4A:3B:48,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,4,-84,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:8A:3B:48,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,4,-84,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:CA:3B:48,DWW-SFS,[WEP][ESS],2023-3-5 2:59:55,4,-86,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:0A:3B:49,DWW-BC,[WEP][ESS],2023-3-5 2:59:55,4,-82,33.885131,-118.029119,19.4,75,WIFI
98:1E:19:53:29:76,SEEDUSA-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,1,-84,33.885131,-118.029119,19.4,75,WIFI
7C:DB:98:7B:2A:C6,divaprd-2g,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,5,-73,33.885131,-118.029119,19.4,75,WIFI
48:F8:B3:D5:F7:CB,LinksysMHK,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,5,-82,33.885131,-118.029119,19.4,75,WIFI
58:EF:68:C1:C8:9D,GH_OFFICE_24GHZ,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,5,-90,33.885131,-118.029119,19.4,75,WIFI
4A:F8:B3:D5:F7:CC,LinksysMHK-guest,[ESS],2023-3-5 2:59:55,5,-83,33.885131,-118.029119,19.4,75,WIFI
92:CD:B6:5E:01:14,DIRECT-14-HP M477 LaserJet,98:1E:19:3A:0A:2E,MySpectrumWiFi28-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,6,-74,33.885131,-118.029119,19.4,75,WIFI
8C:09:F4:0A:4E:B0,MVPWOLFE,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,6,-84,33.885131,-118.029119,19.4,75,WIFI
34:97:F6:20:CE:48,SOCAL,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,1,-81,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:C8:43:28,DWW-SFS,[WEP][ESS],2023-3-5 2:59:55,7,-87,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:08:43:29,DWW-BC,[WEP][ESS],2023-3-5 2:59:55,7,-86,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:48:43:29,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,7,-84,33.885131,-118.029119,19.4,75,WIFI
1C:B9:C4:7B:D5:93,Recover.Me-3BD590,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,8,-79,33.885131,-118.029119,19.4,75,WIFI
34:98:B5:98:73:6A,NETGEAR63,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,9,-87,33.885131,-118.029119,19.4,75,WIFI
10:0C:6B:53:6B:BD,LMES Conference,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,9,-87,33.885131,-118.029119,19.4,75,WIFI
10:0C:6B:50:D9:56,LMES,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,9,-75,33.885131,-118.029119,19.4,75,WIFI
6C:CD:D6:52:FC:9A,NETGEAR28,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,10,-74,33.885131,-118.029119,19.4,75,WIFI
80:CC:9C:F4:75:B7,Verizon-6946,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,11,-81,33.885131,-118.029119,19.4,75,WIFI
E0:1F:2B:DA:EF:80,TMOBILE-EF77,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,11,-73,33.885131,-118.029119,19.4,75,WIFI
8C:5A:25:6E:69:42,Verizon-6946,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,11,-72,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:49:1F:68,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,11,-84,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:89:1F:68,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,11,-86,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:C9:1F:68,DWW-SFS,[WEP][ESS],2023-3-5 2:59:55,11,-85,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:09:1F:69,DWW-BC,[WEP][ESS],2023-3-5 2:59:55,11,-84,33.885131,-118.029119,19.4,75,WIFI
D8:38:FC:49:1F:69,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,11,-83,33.885131,-118.029119,19.4,75,WIFI
98:1E:19:62:11:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:55,11,-85,33.885131,-118.029119,19.4,75,WIFI
D8:EC:5E:3E:FE:6E,ABC,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,1,-74,33.885091,-118.029122,19.4,75,WIFI
F4:92:BF:54:91:0C,LT,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,1,-82,33.885091,-118.029122,19.4,75,WIFI
FA:92:BF:54:91:0C,126test,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,1,-83,33.885091,-118.029122,19.4,75,WIFI
FE:92:BF:54:91:0C,Inter Eco Trading,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,1,-81,33.885091,-118.029122,19.4,75,WIFI
02:92:BF:54:91:0C,Walmart,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,1,-80,33.885091,-118.029122,19.4,75,WIFI
34:97:F6:20:CE:48,SOCAL,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,1,-80,33.885091,-118.029122,19.4,75,WIFI
B0:E4:D5:0D:CD:2A,WCGWIFI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,1,-78,33.885091,-118.029122,19.4,75,WIFI
A0:04:60:2A:2A:64,NETGEAR62,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,3,-74,33.885091,-118.029122,19.4,75,WIFI
D0:21:F9:6A:86:C7,LMES,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,1,-84,33.885091,-118.029122,19.4,75,WIFI
44:A5:6E:75:27:0B,atshdqtrs,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,4,-85,33.885091,-118.029122,19.4,75,WIFI
48:F8:B3:D5:F7:CB,LinksysMHK,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,5,-83,33.885091,-118.029122,19.4,75,WIFI
4A:F8:B3:D5:F7:CC,LinksysMHK-guest,[ESS],2023-3-5 2:59:59,5,-84,33.885091,-118.029122,19.4,75,WIFI
7C:DB:98:7B:2A:C6,divaprd-2g,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,5,-85,33.885091,-118.029122,19.4,75,WIFI
82:2B:F9:1D:C8:61,DIRECT-61-HP M132 LaserJet,BC:82:5D:41:2D:C0,WiFi Hotspot 5392,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,6,-89,33.885091,-118.029122,19.4,75,WIFI
B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,6,-87,33.885091,-118.029122,19.4,75,WIFI
84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,6,-92,33.885091,-118.029122,19.4,75,WIFI
FA:92:BF:54:91:17,New Quan Puang,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,1,-92,33.885091,-118.029122,19.4,75,WIFI
FE:92:BF:54:91:17,126test,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,1,-91,33.885091,-118.029122,19.4,75,WIFI
7C:DB:98:A1:16:A1,MySpectrumWiFiA3-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,1,-88,33.885091,-118.029122,19.4,75,WIFI
CC:F4:11:65:C4:ED,WCGWIFI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,1,-83,33.885091,-118.029122,19.4,75,WIFI
6C:CD:D6:52:FC:9A,NETGEAR28,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,10,-76,33.885091,-118.029122,19.4,75,WIFI
98:1E:19:53:29:76,SEEDUSA-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,1,-89,33.885091,-118.029122,19.4,75,WIFI
12:E8:A7:72:7A:9B,u81,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,11,-86,33.885091,-118.029122,19.4,75,WIFI
98:1E:19:2F:A8:BE,MySpectrumWiFib8-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,11,-87,33.885091,-118.029122,19.4,75,WIFI
F4:92:BF:54:92:32,LT,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,1,-85,33.885091,-118.029122,19.4,75,WIFI
FA:92:BF:54:92:32,126test,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:59,1,-87,33.885091,-118.029122,19.4,75,WIFI
