Timestamp,src_ip,src_data,geo_info,is_tor_relay,input_channel
2023-03-18 00:45:13.1679100313,172.253.8.143,"{'generic_data': 'WPA2,-81,EvoquaGuest'}","{'loc': '38.8951,-77.0364', 'org': 'AS15169 Google LLC', 'city': 'Washington', 'ip': '172.253.8.143', 'region': 'Washington, D.C.', 'country': 'US', 'timezone': 'America/New_York', 'postal': '20004', 'asn': {'route': '172.253.0.0/16', 'type': 'hosting', 'asn': 'AS15169', 'domain': 'google.com', 'name': 'Google LLC'}}",False,DNS
2023-03-18 00:41:49.1679100109,66.75.177.4,"{'generic_data': '0033.85927,-118.02847,03/18/23-00:41:36'}","{'loc': '34.0298,-118.3528', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'lsaica-dns-cac-301.socal.rr.com', 'timezone': 'America/Los_Angeles', 'ip': '66.75.177.4', 'org': 'AS20001 Charter Communications Inc', 'postal': '90016', 'asn': {'route': '66.75.0.0/16', 'type': 'isp', 'asn': 'AS20001', 'domain': 'charter.com', 'name': 'Charter Communications Inc'}}",False,DNS
2023-03-18 00:34:30.1679099670,172.217.37.205,"{'generic_data': 'NONE,-89,WestRockGuest'}","{'loc': '41.6005,-93.6091', 'city': 'Des Moines', 'ip': '172.217.37.205', 'region': 'Iowa', 'timezone': 'America/Chicago', 'country': 'US', 'org': 'AS15169 Google LLC', 'postal': '50307', 'asn': {'route': '172.217.0.0/16', 'type': 'hosting', 'asn': 'AS15169', 'domain': 'google.com', 'name': 'Google LLC'}}",False,DNS
2023-03-18 00:50:53.1679100653,66.75.177.12,"{'generic_data': 'WPA2,-85,Spectrum Free Trial'}","{'loc': '34.0298,-118.3528', 'org': 'AS20001 Charter Communications Inc', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'lsaica-dns-cac-309.socal.rr.com', 'ip': '66.75.177.12', 'timezone': 'America/Los_Angeles', 'postal': '90016', 'asn': {'route': '66.75.0.0/16', 'type': 'isp', 'asn': 'AS20001', 'domain': 'charter.com', 'name': 'Charter Communications Inc'}}",False,DNS
2023-03-18 00:19:17.1679098757,172.253.218.202,"{'generic_data': 'AUTO,-66,Transatlantic'}","{'loc': '41.6005,-93.6091', 'city': 'Des Moines', 'ip': '172.253.218.202', 'region': 'Iowa', 'timezone': 'America/Chicago', 'country': 'US', 'org': 'AS15169 Google LLC', 'postal': '50307', 'asn': {'route': '172.253.0.0/16', 'type': 'hosting', 'asn': 'AS15169', 'domain': 'google.com', 'name': 'Google LLC'}}",False,DNS
2023-03-18 00:48:22.1679100502,66.75.177.13,"{'generic_data': 'WPA2,-69,Spectrum Free Trial'}","{'loc': '34.0298,-118.3528', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'lsaica-dns-cac-310.socal.rr.com', 'timezone': 'America/Los_Angeles', 'ip': '66.75.177.13', 'org': 'AS20001 Charter Communications Inc', 'postal': '90016', 'asn': {'route': '66.75.0.0/16', 'type': 'isp', 'asn': 'AS20001', 'domain': 'charter.com', 'name': 'Charter Communications Inc'}}",False,DNS
2023-03-18 00:19:18.1679098758,74.125.179.204,"{'generic_data': '0033.87803,-118.02897,03/18/23-00:19:08'}","{'loc': '41.6005,-93.6091', 'city': 'Des Moines', 'ip': '74.125.179.204', 'region': 'Iowa', 'timezone': 'America/Chicago', 'country': 'US', 'org': 'AS15169 Google LLC', 'postal': '50307', 'asn': {'route': '74.125.176.0/20', 'type': 'hosting', 'asn': 'AS15169', 'domain': 'google.com', 'name': 'Google LLC'}}",False,DNS
2023-03-18 00:10:26.1679098226,204.194.237.67,"{'generic_data': '0033.88781,-118.02962,03/18/23-00:10:20'}","{'loc': '34.0522,-118.2437', 'org': 'AS36692 Cisco OpenDNS, LLC', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'm27.lax.opendns.com', 'ip': '204.194.237.67', 'timezone': 'America/Los_Angeles', 'postal': '90009', 'asn': {'route': '204.194.237.0/24', 'type': 'isp', 'asn': 'AS36692', 'domain': 'opendns.com', 'name': 'Cisco OpenDNS, LLC'}}",False,DNS
2023-03-18 00:09:53.1679098193,208.69.34.66,"{'generic_data': '0033.88779,-118.02959,03/18/23-00:09:47'}","{'loc': '51.5085,-0.1257', 'city': 'London', 'country': 'GB', 'region': 'England', 'hostname': 'm25.lon.opendns.com', 'timezone': 'Europe/London', 'ip': '208.69.34.66', 'org': 'AS36692 Cisco OpenDNS, LLC', 'postal': 'EC1A', 'asn': {'route': '208.69.34.0/24', 'type': 'isp', 'asn': 'AS36692', 'domain': 'opendns.com', 'name': 'Cisco OpenDNS, LLC'}}",False,DNS
2023-03-18 00:49:39.1679100579,66.75.177.5,"{'generic_data': '0033.85905,-118.01447,00/00/00-00:49:33'}","{'loc': '34.0298,-118.3528', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'lsaica-dns-cac-302.socal.rr.com', 'timezone': 'America/Los_Angeles', 'ip': '66.75.177.5', 'org': 'AS20001 Charter Communications Inc', 'postal': '90016', 'asn': {'route': '66.75.0.0/16', 'type': 'isp', 'asn': 'AS20001', 'domain': 'charter.com', 'name': 'Charter Communications Inc'}}",False,DNS
2023-03-18 00:50:33.1679100633,66.75.177.6,"{'generic_data': 'WPA2,-86,Spectrum Free Trial'}","{'loc': '34.0298,-118.3528', 'org': 'AS20001 Charter Communications Inc', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'lsaica-dns-cac-303.socal.rr.com', 'ip': '66.75.177.6', 'timezone': 'America/Los_Angeles', 'postal': '90016', 'asn': {'route': '66.75.0.0/16', 'type': 'isp', 'asn': 'AS20001', 'domain': 'charter.com', 'name': 'Charter Communications Inc'}}",False,DNS
2023-03-18 00:19:16.1679098756,172.217.36.7,"{'generic_data': 'AUTO,-66,Transatlantic'}","{'loc': '33.7490,-84.3880', 'org': 'AS15169 Google LLC', 'city': 'Atlanta', 'ip': '172.217.36.7', 'region': 'Georgia', 'country': 'US', 'timezone': 'America/New_York', 'postal': '30302', 'asn': {'route': '172.217.0.0/16', 'type': 'hosting', 'asn': 'AS15169', 'domain': 'google.com', 'name': 'Google LLC'}}",False,DNS
2023-03-18 00:19:17.1679098757,74.125.179.9,"{'generic_data': 'AUTO,-66,Transatlantic'}","{'loc': '41.6005,-93.6091', 'city': 'Des Moines', 'ip': '74.125.179.9', 'region': 'Iowa', 'timezone': 'America/Chicago', 'country': 'US', 'org': 'AS15169 Google LLC', 'postal': '50307', 'asn': {'route': '74.125.176.0/20', 'type': 'hosting', 'asn': 'AS15169', 'domain': 'google.com', 'name': 'Google LLC'}}",False,DNS
2023-03-18 00:43:11.1679100191,66.75.177.15,"{'generic_data': 'NONE,-68,Spectrum Free Trial'}","{'loc': '34.0298,-118.3528', 'org': 'AS20001 Charter Communications Inc', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'lsaica-dns-cac-312.socal.rr.com', 'ip': '66.75.177.15', 'timezone': 'America/Los_Angeles', 'postal': '90016', 'asn': {'route': '66.75.0.0/16', 'type': 'isp', 'asn': 'AS20001', 'domain': 'charter.com', 'name': 'Charter Communications Inc'}}",False,DNS
2023-03-18 00:19:19.1679098759,172.253.218.204,"{'generic_data': '0033.87803,-118.02897,03/18/23-00:19:08'}","{'loc': '41.5005,-94.6436', 'city': 'Adair', 'ip': '172.253.218.204', 'region': 'Iowa', 'timezone': 'America/Chicago', 'country': 'US', 'org': 'AS15169 Google LLC', 'postal': '50002', 'asn': {'route': '172.253.0.0/16', 'type': 'hosting', 'asn': 'AS15169', 'domain': 'google.com', 'name': 'Google LLC'}}",False,DNS
2023-03-18 00:09:34.1679098174,208.69.34.69,"{'generic_data': '0033.88782,-118.02951,03/18/23-00:09:27'}","{'loc': '51.5085,-0.1257', 'org': 'AS36692 Cisco OpenDNS, LLC', 'city': 'London', 'country': 'GB', 'region': 'England', 'hostname': 'm37.lon.opendns.com', 'ip': '208.69.34.69', 'timezone': 'Europe/London', 'postal': 'EC1A', 'asn': {'route': '208.69.34.0/24', 'type': 'isp', 'asn': 'AS36692', 'domain': 'opendns.com', 'name': 'Cisco OpenDNS, LLC'}}",False,DNS
2023-03-18 00:45:14.1679100314,172.253.9.1,"{'generic_data': '0033.85900,-118.02285,03/18/23-00:45:03'}","{'loc': '38.8951,-77.0364', 'org': 'AS15169 Google LLC', 'city': 'Washington', 'ip': '172.253.9.1', 'region': 'Washington, D.C.', 'country': 'US', 'timezone': 'America/New_York', 'postal': '20004', 'asn': {'route': '172.253.0.0/16', 'type': 'hosting', 'asn': 'AS15169', 'domain': 'google.com', 'name': 'Google LLC'}}",False,DNS
2023-03-18 00:46:57.1679100417,66.75.177.9,"{'generic_data': 'AUTO,-70,Spectrum Free Trial'}","{'loc': '34.0298,-118.3528', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'lsaica-dns-cac-306.socal.rr.com', 'timezone': 'America/Los_Angeles', 'ip': '66.75.177.9', 'org': 'AS20001 Charter Communications Inc', 'postal': '90016', 'asn': {'route': '66.75.0.0/16', 'type': 'isp', 'asn': 'AS20001', 'domain': 'charter.com', 'name': 'Charter Communications Inc'}}",False,DNS
2023-03-18 00:19:19.1679098759,172.217.35.236,"{'generic_data': '0033.87803,-118.02897,03/18/23-00:19:08'}","{'loc': '41.6005,-93.6091', 'city': 'Des Moines', 'ip': '172.217.35.236', 'region': 'Iowa', 'timezone': 'America/Chicago', 'country': 'US', 'org': 'AS15169 Google LLC', 'postal': '50307', 'asn': {'route': '172.217.0.0/16', 'type': 'hosting', 'asn': 'AS15169', 'domain': 'google.com', 'name': 'Google LLC'}}",False,DNS
2023-03-18 00:41:48.1679100108,66.75.177.14,"{'generic_data': 'WPA2,-82,Spectrum Free Trial'}","{'loc': '34.0298,-118.3528', 'org': 'AS20001 Charter Communications Inc', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'lsaica-dns-cac-311.socal.rr.com', 'ip': '66.75.177.14', 'timezone': 'America/Los_Angeles', 'postal': '90016', 'asn': {'route': '66.75.0.0/16', 'type': 'isp', 'asn': 'AS20001', 'domain': 'charter.com', 'name': 'Charter Communications Inc'}}",False,DNS
2023-03-18 00:09:34.1679098174,208.69.34.75,{},"{'loc': '51.5085,-0.1257', 'city': 'London', 'country': 'GB', 'region': 'England', 'hostname': 'm61.lon.opendns.com', 'timezone': 'Europe/London', 'ip': '208.69.34.75', 'org': 'AS36692 Cisco OpenDNS, LLC', 'postal': 'EC1A', 'asn': {'route': '208.69.34.0/24', 'type': 'isp', 'asn': 'AS36692', 'domain': 'opendns.com', 'name': 'Cisco OpenDNS, LLC'}}",False,DNS
2023-03-18 00:46:59.1679100419,66.75.177.12,"{'generic_data': '0033.85901,-118.01965,03/18/23-00:46:51'}","{'loc': '34.0298,-118.3528', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'lsaica-dns-cac-309.socal.rr.com', 'timezone': 'America/Los_Angeles', 'ip': '66.75.177.12', 'org': 'AS20001 Charter Communications Inc', 'postal': '90016', 'asn': {'route': '66.75.0.0/16', 'type': 'isp', 'asn': 'AS20001', 'domain': 'charter.com', 'name': 'Charter Communications Inc'}}",False,DNS
